id,url,date,rawContent,hashtags,cashtags,media,lang,user,retweetCount,likeCount
1.42503E+18,https://twitter.com/WomensPowerCen/status/1425027160994156545,2021-08-10 09:32:05+00:00,#americanelection #USElections #RT Women's power site:What if #Trump becomes #USPresident https://t.co/mg0jk9kAWD https://t.co/9JMGxRHG1L,"['americanelection', 'USElections', 'RT', 'Trump', 'USPresident']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=large'}]",en,WomensPowerCen,0,0
1.42483E+18,https://twitter.com/OlyStuart/status/1424830984181084168,2021-08-09 20:32:33+00:00,"Idk if I'll ever vote again the way things are going. Used to be all about it. 🤷‍♂️
Sorry, cry wolf with a fake democracy so many times and people are gonna stop wasting their time.
#USElections #USA","['USElections', 'USA']",,,en,OlyStuart,0,0
1.42468E+18,https://twitter.com/abrarkakarr/status/1424675175753306113,2021-08-09 10:13:25+00:00,"Now imagine if this was #Trump admitting #Russian meddling in the #USElections. world would change 360•.  But since this is about #Afghanistan, none really cares. Closing your eyes and ears is as much a crime as Taliban kill innocent people. 

#SanctionPakistan 

@calxandr","['Trump', 'Russian', 'USElections', 'Afghanistan', 'SanctionPakistan']",,,en,abrarkakarr,0,0
1.4238E+18,https://twitter.com/AGreatSail/status/1423796477013286913,2021-08-07 00:01:47+00:00,"@Teleportnow66 @Placeholder5_6 @MarVistaWriter @KyleKulinski We the People voted for #ShontelBrown to win. It's how Democracy and ethical #USElections work in America and why the #VotingRightsAct became law--and why the Voting Rights Advancement Act is crucial. https://t.co/ZU1XfyoTzB

#Safeguards #JustLaws #RestoreTheVRA #VRA56","['ShontelBrown', 'USElections', 'VotingRightsAct', 'Safeguards', 'JustLaws', 'RestoreTheVRA', 'VRA56']",,,en,AGreatSail,0,2
1.42367E+18,https://twitter.com/TrishLilley1/status/1423674756390440967,2021-08-06 15:58:07+00:00,Jerry H. Goldfeder predicted a potential coup if Trump lost the 2020 election. January 6 bore him out. What does he have to say about the #2024election? #presidentialpolitics #presidentialelection #uselections https://t.co/6c3iFSpb1h,"['2024election', 'presidentialpolitics', 'presidentialelection', 'uselections']",,,en,TrishLilley1,0,0
1.42314E+18,https://twitter.com/MY_MUSLIM/status/1423135072845287430,2021-08-05 04:13:36+00:00,@maddow can’t claim it was anyone else interfering in #USElections https://t.co/V166ZAXRvR,['USElections'],,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E7_9zoMWUAgS-NZ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E7_9zoMWUAgS-NZ?format=jpg&name=large'}]",en,MY_MUSLIM,0,0
1.42259E+18,https://twitter.com/silverslavery/status/1422589572995862531,2021-08-03 16:05:59+00:00,#ElectionFraud #Theft #USElections,"['ElectionFraud', 'Theft', 'USElections']",,,qht,silverslavery,1,0
1.4211E+18,https://twitter.com/Longleashllc/status/1421096828704014339,2021-07-30 13:14:21+00:00,"#NYT Op-Ed: Allow #Foreigners to Vote in #USElections, a Boon for Dems https://t.co/AAiqOJWZCX via @BreitbartNews then why be a citizen?","['NYT', 'Foreigners', 'USElections']",,,en,Longleashllc,0,0
1.42096E+18,https://twitter.com/Dorje_sDooing/status/1420958999210467329,2021-07-30 04:06:40+00:00,US Midterms 2018: Why Vote Candidates With Progressive Agendas https://t.co/JQoliE4n7G #poverty #structuralinequality #structuralinequity #uselections #usmidterms,"['poverty', 'structuralinequality', 'structuralinequity', 'uselections', 'usmidterms']",,,en,Dorje_sDooing,0,0
1.42096E+18,https://twitter.com/samarthmishra25/status/1420957326631002112,2021-07-30 04:00:01+00:00,"@SusanSarandon This shows how much money the #WeaponSellers  put in the #USElections, influences voters/people opinion through #CorporateMedia &amp; how much they control the @WhiteHouse &amp; #Congress.#USPresident is only a Puppet/Shareholder/Protector/Tool Of some big corporations business/profit.","['WeaponSellers', 'USElections', 'CorporateMedia', 'Congress', 'USPresident']",,,en,samarthmishra25,0,0
1.42085E+18,https://twitter.com/WomensPowerCen/status/1420846353320747009,2021-07-29 20:39:03+00:00,#americanelection #USElections #RT Women's power site:What if #Trump becomes #USPresident https://t.co/mg0jk9kAWD https://t.co/9JMGxRHG1L,"['americanelection', 'USElections', 'RT', 'Trump', 'USPresident']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=large'}]",en,WomensPowerCen,0,0
1.42056E+18,https://twitter.com/Rev74205/status/1420559430014341122,2021-07-29 01:38:55+00:00,"“#Voterfraud in #USelections is exceedingly rare. #trump's top #cybersecurity official said the election last year was ""the most secure in American history,"" while then-Attorney General William #Barr said the #JusticeDepartment found no evidence of widespread #malfeasance.”","['Voterfraud', 'USelections', 'trump', 'cybersecurity', 'Barr', 'JusticeDepartment', 'malfeasance']",,,en,Rev74205,1,1
1.42022E+18,https://twitter.com/ChanakyaForum/status/1420224932752076804,2021-07-28 03:29:45+00:00,BREAKING NEWS: Biden accuses Russia of trying to disrupt 2022 elections https://t.co/jLOjNprUZi #2022Election #biden #cyberattacks #Russia #USElections,"['2022Election', 'biden', 'cyberattacks', 'Russia', 'USElections']",,,en,ChanakyaForum,2,6
1.42015E+18,https://twitter.com/WomensPowerCen/status/1420150008544960518,2021-07-27 22:32:01+00:00,#americanelection #USElections #RT Women's power site:What if #Trump becomes #USPresident https://t.co/mg0jk9kAWD https://t.co/9JMGxRHG1L,"['americanelection', 'USElections', 'RT', 'Trump', 'USPresident']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=large'}]",en,WomensPowerCen,0,0
1.42011E+18,https://twitter.com/PaulMaxit/status/1420107488632918018,2021-07-27 19:43:04+00:00,#USElections Tous les comptes Twitter des audits électoraux du 3 novembre sont suspendus. Cela ne doit pas sentir très bon pour le sénile #JoeBiden. https://t.co/ICO355tqsp,"['USElections', 'JoeBiden']",,,fr,PaulMaxit,6,10
1.41946E+18,https://twitter.com/yardiemat/status/1419459021338255363,2021-07-26 00:46:17+00:00,This video should be played monthly  and during the next presidental #USElections @TheDemocrats,['USElections'],,,en,yardiemat,0,1
1.41876E+18,https://twitter.com/WomensPowerCen/status/1418756071393538053,2021-07-24 02:13:01+00:00,#americanelection #USElections #RT Women's power site:What if #Trump becomes #USPresident https://t.co/mg0jk9kAWD https://t.co/9JMGxRHG1L,"['americanelection', 'USElections', 'RT', 'Trump', 'USPresident']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=large'}]",en,WomensPowerCen,0,0
1.41861E+18,https://twitter.com/sasysona7/status/1418611843443040257,2021-07-23 16:39:54+00:00,#Democracy #USElections we have elections for a reason and now #magacultists #WhiteSupremacist #RepublicanParty feel they don't have to 1 adhere to the outcome of elections but can control election outcomes via eminent domain.  Smh https://t.co/sJ0evn69Sa,"['Democracy', 'USElections', 'magacultists', 'WhiteSupremacist', 'RepublicanParty']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6_r8jBUcAIBxH7?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6_r8jBUcAIBxH7?format=jpg&name=large'}]",en,sasysona7,0,0
1.41806E+18,https://twitter.com/prabusriguna/status/1418058135521038336,2021-07-22 03:59:40+00:00,When #Trump spread fake news &amp; created unwanted wars during #USelections @Twitter thrashed him &amp; suspended his account. 2days back @narendramodi said Peoples didn't die due to oxygen shortage in COVID-19 &amp; news channels spread that news..Y @TwitterIndia didn't take any actions??,"['Trump', 'USelections']",,,en,prabusriguna,0,2
1.41786E+18,https://twitter.com/GVAGrad/status/1417862448930074632,2021-07-21 15:02:05+00:00,"The Institute has produced several series of podcasts during the academic year, focusing on key global issues, such as the #USelections, #Brexit, #FoodSystems, #SyntheticBiology, #DrugPolicy, and more.
Here’s the complete list for some poolside listening👉
https://t.co/XllxbtYHQJ https://t.co/fNT0a9ASFm","['USelections', 'Brexit', 'FoodSystems', 'SyntheticBiology', 'DrugPolicy']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E61CYj6XMAI_xhO?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E61CYj6XMAI_xhO?format=jpg&name=large'}]",en,GVAGrad,2,8
1.41764E+18,https://twitter.com/realHayman/status/1417635022056665090,2021-07-20 23:58:22+00:00,"Whoa... Great! But what made this turtle 🐢come out of his sanctimonious shell?

Oh right, 2022 #USelections!

#PoliticsAsUsual #uspoli #uspolitics #COVIDVaccines","['USelections', 'PoliticsAsUsual', 'uspoli', 'uspolitics', 'COVIDVaccines']",,,en,realHayman,0,2
1.41757E+18,https://twitter.com/RocBrady/status/1417565752115216385,2021-07-20 19:23:07+00:00,"We have the right to know whether the UAE and who knows who else, w/ Putin &amp; his pal who murdered a US resident,(Mr Khashoggi,)-had any role in thwarting #USElections &amp; who aided them? Remember the Saudi Prince &amp; Putin? &amp;Now this. https://t.co/bl1TS4U1Ie https://t.co/R16DJiBTyD",['USElections'],,,en,RocBrady,1,0
1.41736E+18,https://twitter.com/WomensPowerCen/status/1417362640343552000,2021-07-20 05:56:01+00:00,#americanelection #USElections #RT Women's power site:What if #Trump becomes #USPresident https://t.co/mg0jk9kAWD https://t.co/9JMGxRHG1L,"['americanelection', 'USElections', 'RT', 'Trump', 'USPresident']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=large'}]",en,WomensPowerCen,0,0
1.41718E+18,https://twitter.com/NLZorgVrij/status/1417176196664774668,2021-07-19 17:35:09+00:00,Do I understand correctly that the Presidency is vacant? Are we there yet?  #NewElections coming? #USElections https://t.co/mtGpTeSl7H,"['NewElections', 'USElections']",,"[{'_type': 'snscrape.modules.twitter.Gif', 'thumbnailUrl': 'https://pbs.twimg.com/tweet_video_thumb/E6rSPEdXMAcJbIO.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/E6rSPEdXMAcJbIO.mp4', 'bitrate': 0}]}]",en,NLZorgVrij,0,0
1.41699E+18,https://twitter.com/debraruh/status/1416988686588289028,2021-07-19 05:10:03+00:00,Enhancing #Accessibility in #USElections - Center for #American Progress #inclusion #PwD #disabilityinclusion https://t.co/myb9RCeXQj https://t.co/pXobD3ZT03,"['Accessibility', 'USElections', 'American', 'inclusion', 'PwD', 'disabilityinclusion']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6onszqXIAA7xph?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6onszqXIAA7xph?format=jpg&name=large'}]",en,debraruh,2,5
1.41683E+18,https://twitter.com/LaMondre_P/status/1416827679568011266,2021-07-18 18:30:16+00:00,Enhancing #Accessibility in #USElections - Center for #American Progress #inclusion #PwD #disabilityinclusion https://t.co/iHvPu3gnQt https://t.co/71Pa0ciDJv,"['Accessibility', 'USElections', 'American', 'inclusion', 'PwD', 'disabilityinclusion']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6mVQ85XMAwTtBT?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6mVQ85XMAwTtBT?format=jpg&name=large'}]",en,LaMondre_P,0,0
1.41682E+18,https://twitter.com/KevinRuhGlobal/status/1416817558276165633,2021-07-18 17:50:03+00:00,Enhancing #Accessibility in #USElections - Center for #American Progress #inclusion #PwD #disabilityinclusion https://t.co/jzATtWLeLx https://t.co/R5Uk0w8AEO,"['Accessibility', 'USElections', 'American', 'inclusion', 'PwD', 'disabilityinclusion']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6mMD0IWUAANV8b?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6mMD0IWUAANV8b?format=jpg&name=large'}]",en,KevinRuhGlobal,0,1
1.4168E+18,https://twitter.com/RuhGlobal/status/1416802959342673926,2021-07-18 16:52:03+00:00,Enhancing #Accessibility in #USElections - Center for #American Progress #inclusion #PwD #disabilityinclusion https://t.co/S4KmVcokVc https://t.co/KRRxkEx1PK,"['Accessibility', 'USElections', 'American', 'inclusion', 'PwD', 'disabilityinclusion']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6l-yD9WUAQFonx?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6l-yD9WUAQFonx?format=jpg&name=large'}]",en,RuhGlobal,1,3
1.41679E+18,https://twitter.com/Depcr/status/1416786349563293698,2021-07-18 15:46:03+00:00,Enhancing #Accessibility in #USElections - Center for #American Progress #inclusion #PwD #disabilityinclusion https://t.co/oP9gSuKk6j https://t.co/cEaFbDD7VT,"['Accessibility', 'USElections', 'American', 'inclusion', 'PwD', 'disabilityinclusion']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6lvrNwXoAAabIi?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6lvrNwXoAAabIi?format=jpg&name=large'}]",en,Depcr,0,0
1.41677E+18,https://twitter.com/StreitzAbility/status/1416770998456705033,2021-07-18 14:45:03+00:00,Enhancing #Accessibility in #USElections - Center for #American Progress #inclusion #PwD #disabilityinclusion https://t.co/WlRPIj38rq https://t.co/FAQHX4ynXv,"['Accessibility', 'USElections', 'American', 'inclusion', 'PwD', 'disabilityinclusion']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6lhtqSXMAICIar?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6lhtqSXMAICIar?format=jpg&name=large'}]",en,StreitzAbility,0,1
1.41676E+18,https://twitter.com/EastwoodHilton/status/1416760683165851655,2021-07-18 14:04:03+00:00,Enhancing #Accessibility in #USElections - Center for #American Progress #inclusion #PwD #disabilityinclusion https://t.co/NaPqE4nHPe https://t.co/KVPcrJlNjs,"['Accessibility', 'USElections', 'American', 'inclusion', 'PwD', 'disabilityinclusion']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6lYVQmWUAISvkS?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6lYVQmWUAISvkS?format=jpg&name=large'}]",en,EastwoodHilton,0,0
1.41676E+18,https://twitter.com/5pPodcast/status/1416760682998116359,2021-07-18 14:04:03+00:00,Enhancing #Accessibility in #USElections - Center for #American Progress #inclusion #PwD #disabilityinclusion https://t.co/GYTORhW5or https://t.co/AK5GTiSXNR,"['Accessibility', 'USElections', 'American', 'inclusion', 'PwD', 'disabilityinclusion']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6lYVPvXEAAEWcF?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6lYVPvXEAAEWcF?format=jpg&name=large'}]",en,5pPodcast,0,0
1.41673E+18,https://twitter.com/RoseMusachio/status/1416727963693981701,2021-07-18 11:54:02+00:00,Enhancing #Accessibility in #USElections - Center for #American Progress #inclusion #PwD #disabilityinclusion https://t.co/JgZERjtwYc https://t.co/2gorZC2FKU,"['Accessibility', 'USElections', 'American', 'inclusion', 'PwD', 'disabilityinclusion']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E6k6ks3XIAE0IRP?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E6k6ks3XIAE0IRP?format=jpg&name=large'}]",en,RoseMusachio,0,0
1.41667E+18,https://twitter.com/WomensPowerCen/status/1416666557179170816,2021-07-18 07:50:02+00:00,#americanelection #USElections #RT Women's power site:What if #Trump becomes #USPresident https://t.co/mg0jk9kAWD https://t.co/9JMGxRHG1L,"['americanelection', 'USElections', 'RT', 'Trump', 'USPresident']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=large'}]",en,WomensPowerCen,0,0
1.41643E+18,https://twitter.com/Harshad9Parmar/status/1416432958190227456,2021-07-17 16:21:47+00:00,@vinsinners @Suhelseth @POTUS @Iyervval Or may be his plan is to destabilize #India by helping #China and #Pakistan as both of them helped him to win recent #USelections..,"['India', 'China', 'Pakistan', 'USelections']",,,en,Harshad9Parmar,0,1
1.41622E+18,https://twitter.com/NrIsodera/status/1416219720450252812,2021-07-17 02:14:28+00:00,My personal wish for the 2016 #USElections was for #KillaryKliton to lose (not because I was enamoured with then #TantrumP2020 at the time) but BECAUSE MY GUT WRENCHING FEELING AT THE TIME WAS THAT SHE WOULD HAVE STARTED #WW3 (NOTHING MORE/LESS)!!,"['USElections', 'KillaryKliton', 'TantrumP2020', 'WW3']",,,en,NrIsodera,0,0
1.41596E+18,https://twitter.com/CrazyBengieFB_/status/1415961735777951749,2021-07-16 09:09:19+00:00,"src : @SkyNews
#TranslatedtoEnglish : 
#PresidentDonaldTrumpIsRight
#USElection2020 #USElection #USElections 
#BreakingNews 

https://t.co/eEShMImrpn 
(Oh, and corporate and governmental. See #Football2020:  eu IS more #racist than #USA.)

@CrazyBengieFB_ https://t.co/lIvtGTjiYG","['TranslatedtoEnglish', 'PresidentDonaldTrumpIsRight', 'USElection2020', 'USElection', 'USElections', 'BreakingNews', 'Football2020', 'racist', 'USA']",,,en,CrazyBengieFB_,1,1
1.41585E+18,https://twitter.com/giuliamauri/status/1415852398728318986,2021-07-16 01:54:51+00:00,"Kremlin papers appear to show #Putin’s plot to put #Trump in White House https://t.co/xue0buWkPk 

#TheGuardian @guardiannews #trumpadministration #uselections #investigation #russia #usa #us","['Putin', 'Trump', 'TheGuardian', 'trumpadministration', 'uselections', 'investigation', 'russia', 'usa', 'us']",,,en,giuliamauri,0,0
1.41585E+18,https://twitter.com/GETAnalysis/status/1415847234365792263,2021-07-16 01:34:20+00:00,"Of course #Trump was installed by #Putin's interference in the #USElections. All #Intelligence Agencies all said so. But its #Trump's own ultra subservient behaviour with Putin during his entire term, that proves it https://t.co/3b1eBBihC9","['Trump', 'Putin', 'USElections', 'Intelligence', 'Trump']",,,en,GETAnalysis,2,3
1.41578E+18,https://twitter.com/macroymercados/status/1415776836034961409,2021-07-15 20:54:36+00:00,"#Cosasraras #USElection2020 #US #USElections #Biden #Trump

https://t.co/QXi79fJzFP","['Cosasraras', 'USElection2020', 'US', 'USElections', 'Biden', 'Trump']",,,qme,macroymercados,1,0
1.41567E+18,https://twitter.com/SandipGhose/status/1415668411401572353,2021-07-15 13:43:45+00:00,"@mvaru And, their Vice President says - Voter ID cards cannot be issued as people will have to take ""photocopies or something"". #USElections",['USElections'],,,en,SandipGhose,0,0
1.41553E+18,https://twitter.com/propc2020/status/1415533692768849921,2021-07-15 04:48:26+00:00,"@rose_k01 the more the merrier #BorderCrisis #Biden #BidenHarris 
#USElections 2022.

@republic","['BorderCrisis', 'Biden', 'BidenHarris', 'USElections']",,,en,propc2020,0,0
1.41459E+18,https://twitter.com/cadenaroa/status/1414587864373989377,2021-07-12 14:10:03+00:00,"RT @populismPSA: The 3rd issue of #Populism is now out!
It includes:
👉2 Calls for Papers
👉Overviews of past events
👉Interviews w/ @mecasullo &amp; @tormeysimon
👉A commentary on #Trump &amp; the #uselections 
👉Book reviews
👉Publications alert
@PolStudiesAssoc https://t.co/KkAQK9U9H2","['Populism', 'Trump', 'uselections']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EtOJFoKXYAAarLI?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EtOJFoKXYAAarLI?format=jpg&name=large'}]",en,cadenaroa,1,2
1.41431E+18,https://twitter.com/willemklerk/status/1414307254556405766,2021-07-11 19:35:00+00:00,"Nieuw bewijs wijst op genoeg illegale stemmen in Georgia om 2020 resultaten te kantelen #uselections

https://t.co/TaAxpOrBOQ",['uselections'],,,nl,willemklerk,0,0
1.41426E+18,https://twitter.com/RocBrady/status/1414256807925649411,2021-07-11 16:14:33+00:00,"Who is Reality Winner, and why is she not being protected for her courageous efforts to alert us to #threats to what we treasure - #free, #fair, #unobstructed  #USelections? Can @reuters @AP investigate? NSA Whistleblower Reality Winner https://t.co/MlcVUKm2lc","['threats', 'free', 'fair', 'unobstructed', 'USelections']",,,en,RocBrady,0,0
1.41414E+18,https://twitter.com/Blog1600Penn/status/1414143423108558851,2021-07-11 08:44:00+00:00,"Das Feld der potentiellen republikanischen Präsidentschaftskandidaten ist so lange weitestgehend eingefroren, wie #Trump sich nicht zu seiner politischen Zukunft geäußert hat. Dennoch laufen sich erste Kandidaten warm.

https://t.co/lQK6eRQvkV #Blog1600Penn #USElections","['Trump', 'Blog1600Penn', 'USElections']",,,de,Blog1600Penn,0,0
1.41362E+18,https://twitter.com/killer_rabbit90/status/1413620716512161793,2021-07-09 22:06:57+00:00,"Duh. ""The Biggest Threat to Democracy Is the GOP Stealing the Next Election"" https://t.co/riuuqRQtE0 #news #uspoli #USElections #ElectionRigging #JerryMandering #VoterSuppression #racism","['news', 'uspoli', 'USElections', 'ElectionRigging', 'JerryMandering', 'VoterSuppression', 'racism']",,,en,killer_rabbit90,0,0
1.41358E+18,https://twitter.com/RusticViking/status/1413575094798995458,2021-07-09 19:05:40+00:00,".@VP @KamalaHarris is LYING to the American people about voter laws. This is the goddamn Vice President!!! WTF?? Step down if you can’t do the job and be honest!
#VoterID #voterlaw #USelections #USA #KamalaHarris","['VoterID', 'voterlaw', 'USelections', 'USA', 'KamalaHarris']",,,en,RusticViking,0,0
1.41354E+18,https://twitter.com/Blog1600Penn/status/1413538940221526017,2021-07-09 16:42:00+00:00,"Haben Moderate wie @LarryHogan überhaupt noch eine Chance in der Republikanischen Partei? Es wäre der Partei wie dem Land zu wünschen. 
 https://t.co/lQK6eRQvkV #Blog1600Penn #USElections #LarryHogan","['Blog1600Penn', 'USElections', 'LarryHogan']",,,de,Blog1600Penn,1,1
1.41318E+18,https://twitter.com/WomensPowerCen/status/1413184866070499330,2021-07-08 17:15:02+00:00,#americanelection #USElections #RT Women's power site:What if #Trump becomes #USPresident https://t.co/mg0jk9kAWD https://t.co/9JMGxRHG1L,"['americanelection', 'USElections', 'RT', 'Trump', 'USPresident']",,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ChUePwHWUAAZfEo?format=jpg&name=large'}]",en,WomensPowerCen,0,0
1.41306E+18,https://twitter.com/Blog1600Penn/status/1413055252731813888,2021-07-08 08:40:00+00:00,"Wer bei den Präsidentschaftsvorwahlen 2024 eine Chance haben will, sollte sich schon jetzt in den frühen Vorwahlstaaten engagieren und sich für Parteikollegen im Wahlkampf zu den #midterms2022 einsetzen. 
 https://t.co/lQK6eRyTWl #Blog1600Penn #uswahl2024 #USElections","['midterms2022', 'Blog1600Penn', 'uswahl2024', 'USElections']",,,de,Blog1600Penn,1,3
1.41287E+18,https://twitter.com/PaulMaxit/status/1412874265175769089,2021-07-07 20:40:49+00:00,"#USElections On en est là dans l'Amérique du sénile #JoeBiden : si vous avez la boite Légo du Capitole (mais pas que), vous êtes un dangereux extrémiste et on vous arrête.","['USElections', 'JoeBiden']",,,fr,PaulMaxit,2,4
